doi	fk_idx	cole_idx	date
nchembio.1145	11.9	33.47	2012-12-13T00:00:00Z
nrrheum.2012.215	16.6	20.54	2012-12-04T00:00:00Z
nchembio.1156	17.8	28.87	2012-12-23T00:00:00Z
nchembio.1142	16.5	28.12	2012-12-16T00:00:00Z
nphys2502	18.2	30.04	2012-12-23T00:00:00Z
nphys2514	16.3	26.27	2012-12-23T00:00:00Z
nphys2533	14.7	39.76	2012-12-21T00:00:00Z
nphys2530	14.7	39.76	2012-12-21T00:00:00Z
nphys2532	20.4	51.17	2012-12-21T00:00:00Z
nphys2534	17.0	38.91	2012-12-21T00:00:00Z
nphys2536	12.2	14.1	2012-12-21T00:00:00Z
nphys2521	11.7	14.27	2012-12-21T00:00:00Z
nrneph.2012.253	19.8	20.66	2012-11-27T00:00:00Z
nchembio.1137	17.1	26.67	2012-12-16T00:00:00Z
nrrheum.2012.191	20.0	23.21	2012-11-13T00:00:00Z
nrcardio.2012.148	19.3	22.57	2012-11-13T00:00:00Z
nrcardio.2012.119	16.5	16.25	2012-08-14T00:00:00Z
nrgastro.2012.131	16.2	21.28	2012-07-03T00:00:00Z
nrgastro.2012.129	21.3	22.97	2012-07-03T00:00:00Z
nrclinonc.2012.116	12.6	12.83	2012-07-03T00:00:00Z
nrgastro.2012.135	12.9	17.81	2012-07-10T00:00:00Z
nrurol.2012.135	16.8	18.45	2012-07-03T00:00:00Z
nrurol.2012.139	16.8	19.38	2012-07-10T00:00:00Z
nrcardio.2012.99	17.9	20.08	2012-07-10T00:00:00Z
nrgastro.2012.130	16.0	17.75	2012-07-03T00:00:00Z
nrgastro.2012.132	11.7	14.96	2012-07-03T00:00:00Z
nrclinonc.2012.115	15.4	17.0	2012-07-03T00:00:00Z
nrclinonc.2012.119	15.4	13.87	2012-07-10T00:00:00Z
nrgastro.2012.92	76.4	188.47	2012-05-15T00:00:00Z
nmeth.1975	17.5	27.65	2012-04-15T00:00:00Z
nmeth.1985	17.5	30.55	2012-04-22T00:00:00Z
nrurol.2012.13	18.6	21.41	2012-02-14T00:00:00Z
nmeth.2220	18.2	26.92	2012-11-06T00:00:00Z
nrurol.2011.225-c2	14.5	22.96	2012-02-14T00:00:00Z
nrcardio.2012.45-c2	13.4	24.92	2012-08-14T00:00:00Z
nrurol.2012.175	17.5	29.28	2012-10-02T00:00:00Z
nmeth.2099	19.2	32.07	2012-07-08T00:00:00Z
nmeth.2103	19.9	33.99	2012-07-08T00:00:00Z
nrcardio.2012.115	76.4	189.74	2012-08-07T00:00:00Z
nrurol.2012.156	20.3	21.59	2012-08-07T00:00:00Z
nmeth.2044	13.9	43.95	2012-06-28T00:00:00Z
nrclinonc.2012.108	20.9	17.07	2012-06-19T00:00:00Z
nrgastro.2012.127	76.4	189.74	2012-06-26T00:00:00Z
nrclinonc.2012.114	16.2	18.16	2012-06-26T00:00:00Z
nrurol.2012.131	19.8	39.58	2012-06-26T00:00:00Z
nmeth.2091	71.7	182.03	2012-06-28T00:00:00Z
srep00963	16.3	25.56	2012-12-12T00:00:00Z
srep00954	16.3	25.45	2012-12-11T00:00:00Z
srep00756	17.6	27.01	2012-10-22T00:00:00Z
srep00758	20.1	33.39	2012-10-22T00:00:00Z
srep00762	18.6	25.4	2012-10-23T00:00:00Z
srep00764	16.0	28.46	2012-10-24T00:00:00Z
srep00770	16.5	27.42	2012-10-25T00:00:00Z
srep00768	17.2	31.01	2012-10-25T00:00:00Z
srep00772	15.4	25.04	2012-10-25T00:00:00Z
nclimate1742	18.2	31.14	2012-11-18T00:00:00Z
srep00755	17.7	27.55	2012-10-22T00:00:00Z
nclimate1752	23.5	19.33	2012-11-18T00:00:00Z
srep00757	18.0	27.6	2012-10-22T00:00:00Z
srep00761	18.5	28.63	2012-10-23T00:00:00Z
srep00759	17.6	23.78	2012-10-22T00:00:00Z
srep00765	16.0	24.76	2012-10-24T00:00:00Z
srep00771	15.6	27.99	2012-10-25T00:00:00Z
nclimate1377	10.3	24.1	2012-01-27T00:00:00Z
srep00943	16.3	25.1	2012-12-10T00:00:00Z
srep00945	16.2	28.06	2012-12-10T00:00:00Z
srep00951	17.2	26.38	2012-12-10T00:00:00Z
srep00950	16.9	27.41	2012-12-10T00:00:00Z
srep00948	16.1	27.01	2012-12-10T00:00:00Z
srep00813	19.5	32.18	2012-12-10T00:00:00Z
srep00747	21.6	34.27	2012-10-19T00:00:00Z
srep00751	19.2	30.16	2012-10-19T00:00:00Z
srep00746	16.5	20.59	2012-10-18T00:00:00Z
srep00750	16.0	25.62	2012-10-19T00:00:00Z
srep00748	18.1	31.82	2012-10-19T00:00:00Z
srep00752	16.7	29.21	2012-10-18T00:00:00Z
tp2012128	17.0	26.85	2012-12-18T00:00:00Z
ncomms2052	19.1	37.21	2012-09-04T00:00:00Z
nclimate1755	27.3	42.05	2012-12-21T00:00:00Z
ncomms2079	18.8	32.35	2012-09-25T00:00:00Z
ncomms2097	16.9	29.68	2012-09-25T00:00:00Z
ncomms2086	16.7	25.33	2012-09-25T00:00:00Z
ncomms2223	15.8	24.87	2012-11-27T00:00:00Z
ncomms2233	19.0	32.52	2012-11-27T00:00:00Z
ncomms2237	18.6	31.07	2012-11-27T00:00:00Z
ncomms2222	22.2	32.19	2012-11-27T00:00:00Z
ncomms2230	18.1	27.14	2012-11-27T00:00:00Z
ncomms2242	18.2	24.53	2012-11-27T00:00:00Z
ncomms2075	19.1	31.42	2012-09-18T00:00:00Z
ncomms2072	16.1	25.11	2012-09-18T00:00:00Z
ncomms2061	18.4	30.49	2012-09-18T00:00:00Z
ncomms2221	17.4	30.32	2012-12-04T00:00:00Z
ncomms2249	18.4	29.28	2012-12-04T00:00:00Z
ncomms2257	17.1	29.91	2012-12-04T00:00:00Z
ncomms2240	18.2	28.12	2012-12-04T00:00:00Z
ncomms2238	19.3	30.15	2012-12-04T00:00:00Z
ncomms2244	17.7	24.54	2012-12-04T00:00:00Z
ncomms2246	18.4	29.97	2012-12-04T00:00:00Z
ncomms2250	18.0	26.79	2012-12-04T00:00:00Z
ncomms2044	15.9	27.19	2012-09-11T00:00:00Z
ncomms2066	16.8	28.3	2012-09-11T00:00:00Z
ncomms2047	17.2	29.97	2012-09-11T00:00:00Z
ncomms2063	17.5	29.04	2012-09-11T00:00:00Z
ncomms2038	19.3	33.45	2012-09-04T00:00:00Z
ncomms2048	16.8	26.21	2012-09-04T00:00:00Z
ncomms2029	18.0	28.41	2012-09-04T00:00:00Z
ncomms2043	16.3	25.16	2012-09-04T00:00:00Z
ncomms2051	17.5	31.36	2012-09-04T00:00:00Z
ncomms2213	18.2	29.51	2012-11-20T00:00:00Z
nclimate1396	16.8	22.05	2012-01-27T00:00:00Z
nclimate1411	22.4	16.78	2012-01-27T00:00:00Z
nclimate1556	23.0	34.57	2012-07-15T00:00:00Z
srep00652	17.7	29.16	2012-09-12T00:00:00Z
srep00654	17.1	25.92	2012-09-13T00:00:00Z
srep00656	17.8	24.82	2012-09-13T00:00:00Z
srep00651	20.4	35.26	2012-09-12T00:00:00Z
srep00657	17.0	23.95	2012-09-14T00:00:00Z
nclimate1608	17.8	21.81	2012-06-17T00:00:00Z
nclimate1607	17.9	21.0	2012-06-17T00:00:00Z
nclimate1430	17.2	30.66	2012-03-28T00:00:00Z
tp201298	17.9	26.61	2012-10-09T00:00:00Z
nclimate1470	17.5	22.28	2012-03-28T00:00:00Z
nclimate1472	17.3	22.97	2012-03-28T00:00:00Z
nclimate1484	10.7	22.34	2012-03-28T00:00:00Z
nclimate1469	17.4	27.6	2012-03-28T00:00:00Z
nclimate1511	16.3	17.41	2012-04-11T00:00:00Z
srep00629	17.2	25.05	2012-09-04T00:00:00Z
srep00637	16.7	25.45	2012-09-06T00:00:00Z
srep00639	17.6	28.06	2012-09-06T00:00:00Z
srep00643	19.2	26.97	2012-09-10T00:00:00Z
nclimate1542	17.2	26.62	2012-05-20T00:00:00Z
srep00636	14.8	22.9	2012-09-06T00:00:00Z
srep00638	15.9	26.2	2012-09-07T00:00:00Z
srep00642	16.3	23.83	2012-09-07T00:00:00Z
nclimate1629	22.6	23.56	2012-07-27T00:00:00Z
nclimate1464	13.4	13.18	2012-03-18T00:00:00Z
nutd201223	20.3	34.73	2012-10-08T00:00:00Z
nclimate1450	27.3	42.05	2012-03-11T00:00:00Z
tp2012101	18.5	27.77	2012-11-13T00:00:00Z
nutd201224	16.5	24.3	2012-11-12T00:00:00Z
tp2012107	18.8	29.97	2012-11-13T00:00:00Z
ncomms2263	17.8	25.05	2012-12-11T00:00:00Z
ncomms2226	18.0	26.33	2012-12-11T00:00:00Z
ncomms2267	19.4	30.62	2012-12-11T00:00:00Z
ncomms2281	18.7	27.43	2012-12-11T00:00:00Z
ncomms2150	16.3	26.49	2012-10-23T00:00:00Z
ncomms2170	16.6	28.53	2012-10-23T00:00:00Z
ncomms2174	18.6	22.34	2012-10-23T00:00:00Z
ncomms2141	16.0	28.4	2012-10-23T00:00:00Z
ncomms2139	17.8	28.7	2012-10-23T00:00:00Z
ncomms2178	19.5	30.45	2012-10-23T00:00:00Z
ncomms2153	18.2	31.24	2012-10-23T00:00:00Z
ncomms2157	19.3	28.53	2012-10-23T00:00:00Z
nclimate1758	19.9	31.2	2012-12-16T00:00:00Z
nclimate1798	15.5	40.55	2012-12-21T00:00:00Z
nclimate1801	21.4	32.26	2012-12-21T00:00:00Z
nclimate1800	19.0	40.55	2012-12-21T00:00:00Z
nclimate1799	11.1	31.1	2012-12-21T00:00:00Z
nclimate1781	18.5	25.69	2012-12-23T00:00:00Z
nclimate1787	18.6	27.84	2012-12-23T00:00:00Z
ncomms2116	18.2	31.13	2012-10-16T00:00:00Z
ncomms2118	16.8	31.06	2012-10-16T00:00:00Z
ncomms1932	16.9	26.61	2012-06-26T00:00:00Z
ncomms2140	17.4	28.35	2012-10-16T00:00:00Z
nclimate1720	16.4	26.38	2012-10-28T00:00:00Z
nclimate1726	17.3	30.9	2012-10-28T00:00:00Z
ncomms2117	18.9	30.55	2012-10-09T00:00:00Z
ncomms2123	17.9	27.25	2012-10-09T00:00:00Z
ncomms2125	18.2	25.63	2012-10-09T00:00:00Z
ncomms2137	17.3	30.55	2012-10-09T00:00:00Z
ncomms2120	17.3	25.11	2012-10-09T00:00:00Z
ncomms2130	17.8	29.22	2012-10-09T00:00:00Z
ncomms2258	18.7	27.66	2012-12-11T00:00:00Z
nchembio.1117	18.7	23.55	2012-10-28T00:00:00Z
nchembio.1058	12.9	29.29	2012-08-20T00:00:00Z
nchembio0812-737a	12.1	23.52	2012-07-18T00:00:00Z
nchembio0812-737c	10.9	22.65	2012-07-18T00:00:00Z
nchembio0812-737e	9.7	21.55	2012-07-18T00:00:00Z
nchembio0812-737b	9.7	22.13	2012-07-18T00:00:00Z
nchembio0812-737d	9.7	22.13	2012-07-18T00:00:00Z
nrrheum.2012.204	18.0	23.72	2012-11-20T00:00:00Z
nphys2387	21.6	37.81	2012-08-26T00:00:00Z
nrneph.2012.98	20.5	22.0	2012-05-15T00:00:00Z
nrneurol.2012.187	74.1	189.74	2012-09-11T00:00:00Z
nrneurol.2012.191	13.1	14.56	2012-09-11T00:00:00Z
nrneurol.2012.189	13.3	15.72	2012-09-11T00:00:00Z
nrrheum.2012.161	9.4	12.64	2012-09-11T00:00:00Z
nrneurol.2012.190	19.7	20.72	2012-09-11T00:00:00Z
nrneurol.2012.188	13.6	14.5	2012-09-11T00:00:00Z
nphys2471	17.1	20.65	2012-11-06T00:00:00Z
nrneurol.2012.124	21.3	15.62	2012-05-07T00:00:00Z
nrneph.2012.204	25.1	42.99	2012-09-11T00:00:00Z
nrrheum.2012.162	10.2	15.06	2012-09-11T00:00:00Z
nrendo.2012.174	16.6	17.23	2012-09-11T00:00:00Z
nrrheum.2012.53-c1	15.2	22.5	2012-10-23T00:00:00Z
nrrheum.2012.53-c2	14.9	24.18	2012-10-23T00:00:00Z
nphys2454	22.1	18.52	2012-10-03T00:00:00Z
nrendo.2012.186	17.0	23.72	2012-10-02T00:00:00Z
nprot.2012.133	18.6	31.65	2012-12-13T00:00:00Z
nprot.2012.141	16.0	29.27	2012-12-13T00:00:00Z
nprot.2012.145	17.5	30.32	2012-12-13T00:00:00Z
nrrheum.2012.171	17.2	21.76	2012-10-02T00:00:00Z
nrendo.2012.185	17.8	19.21	2012-10-02T00:00:00Z
nrrheum.2012.147	74.1	188.47	2012-09-04T00:00:00Z
nprot.2012.143	20.0	31.55	2012-12-06T00:00:00Z
nrneurol.2012.62	14.2	17.06	2012-04-17T00:00:00Z
nrendo.2012.169	74.1	187.19	2012-09-04T00:00:00Z
ijos201245	17.2	25.98	2012-07-20T00:00:00Z
am201240	15.1	25.56	2012-07-20T00:00:00Z
am201236	14.8	23.35	2012-06-22T00:00:00Z
am201250	15.2	23.13	2012-09-21T00:00:00Z
ijos201259	18.8	26.79	2012-09-21T00:00:00Z
ijos201254	19.1	30.73	2012-09-21T00:00:00Z
ijos201235	17.9	26.04	2012-06-15T00:00:00Z
ijos201234	16.3	24.41	2012-06-15T00:00:00Z
am201234	15.9	25.38	2012-06-01T00:00:00Z
ijos201224	17.8	24.36	2012-06-01T00:00:00Z
ijos201223	18.3	25.69	2012-05-25T00:00:00Z
ijos20123	18.2	26.61	2012-01-12T00:00:00Z
am201226	15.6	26.31	2012-04-20T00:00:00Z
ijos201214	16.6	25.91	2012-04-13T00:00:00Z
am201220	16.5	23.65	2012-04-13T00:00:00Z
ijos20127	18.2	26.5	2012-03-02T00:00:00Z
ijos201213	18.3	23.95	2012-03-16T00:00:00Z
ijos201217	18.1	25.8	2012-03-16T00:00:00Z
am201216	16.8	29.33	2012-03-09T00:00:00Z
am201218	16.0	26.2	2012-03-16T00:00:00Z
am201238	15.6	25.96	2012-08-03T00:00:00Z
ijos20129	16.7	25.91	2012-02-24T00:00:00Z
ijos20128	18.3	27.31	2012-02-24T00:00:00Z
am201212	16.0	21.74	2012-02-17T00:00:00Z
ijos201257	20.6	33.63	2012-09-21T00:00:00Z
am20121	15.3	27.29	2012-01-18T00:00:00Z
ijos20122	17.5	26.09	2012-01-12T00:00:00Z
am20122	14.5	25.62	2012-01-18T00:00:00Z
ijos201240	17.9	29.51	2012-06-29T00:00:00Z
am201229	15.9	35.45	2012-04-27T00:00:00Z
nrneph.2012.29	20.1	26.33	2012-02-28T00:00:00Z
nrneph.2012.243	71.7	187.19	2012-10-23T00:00:00Z
nchembio.1008	17.9	26.21	2012-06-24T00:00:00Z
nphys2351	17.3	29.79	2012-06-24T00:00:00Z
nchembio.1019	18.7	35.54	2012-07-01T00:00:00Z
nrrheum.2012.54-c1	18.4	30.43	2012-09-11T00:00:00Z
nphys2385	17.6	33.39	2012-08-19T00:00:00Z
nphys2389	16.6	28.06	2012-08-19T00:00:00Z
nphys2388	18.8	29.68	2012-08-19T00:00:00Z
nphys2396	17.3	28.57	2012-08-12T00:00:00Z
nrneurol.2012.185	20.5	18.87	2012-09-04T00:00:00Z
nprot.2012.135	19.2	35.01	2012-12-06T00:00:00Z
nrneph.2012.173	71.7	187.19	2012-09-04T00:00:00Z
nrneurol.2012.184	19.4	20.43	2012-09-04T00:00:00Z
nrendo.2012.189	21.5	38.08	2012-11-21T00:00:00Z
nprot.2012.134	17.7	30.61	2012-12-06T00:00:00Z
nrneph.2012.174	21.9	18.75	2012-09-04T00:00:00Z
nrendo.2012.147	16.3	16.36	2012-08-07T00:00:00Z
nrrheum.2012.137	13.6	14.85	2012-08-07T00:00:00Z
nrendo.2012.149	15.3	16.71	2012-08-07T00:00:00Z
nrrheum.2012.8	13.2	19.6	2012-01-31T00:00:00Z
nrneurol.2012.160	15.6	19.08	2012-08-07T00:00:00Z
nrneurol.2012.158	15.7	16.77	2012-08-07T00:00:00Z
nrneph.2011.201	16.7	19.09	2012-01-10T00:00:00Z
nrendo.2012.142	19.7	26.63	2012-08-07T00:00:00Z
nrneph.2011.207	12.6	16.93	2012-01-10T00:00:00Z
nrneph.2012.179	20.3	23.62	2012-08-07T00:00:00Z
nrendo.2012.146	12.5	17.11	2012-08-07T00:00:00Z
nrrheum.2012.136	18.0	31.24	2012-08-07T00:00:00Z
nrendo.2012.148	11.2	16.06	2012-08-07T00:00:00Z
nrendo.2012.4	13.5	15.66	2012-01-10T00:00:00Z
nrneurol.2012.161	13.3	15.95	2012-08-07T00:00:00Z
nrneph.2012.170	15.2	18.5	2012-08-07T00:00:00Z
nrneurol.2012.159	17.4	18.85	2012-08-07T00:00:00Z
mi2012111	16.7	26.67	2012-11-14T00:00:00Z
mi2012109	16.8	27.89	2012-11-14T00:00:00Z
nphoton.2011.350	17.6	28.17	2012-02-05T00:00:00Z
mi2012100	16.8	26.79	2012-11-14T00:00:00Z
mi2012102	17.8	27.88	2012-11-14T00:00:00Z
mi2012112	16.8	26.15	2012-11-14T00:00:00Z
nphoton.2012.112	21.2	36.41	2012-05-27T00:00:00Z
nphoton.2012.18	29.2	92.35	2012-02-01T00:00:00Z
nphoton.2012.212	19.0	23.44	2012-08-12T00:00:00Z
nphoton.2012.156	12.1	12.18	2012-06-28T00:00:00Z
nphoton.2012.247	17.9	20.08	2012-10-01T00:00:00Z
nphoton.2012.110	17.5	30.32	2012-05-20T00:00:00Z
nphoton.2012.234	17.9	15.67	2012-10-01T00:00:00Z
nphoton.2012.240	17.0	20.71	2012-10-01T00:00:00Z
nphoton.2012.105	19.4	35.88	2012-05-13T00:00:00Z
nphoton.2012.107	18.7	30.67	2012-05-20T00:00:00Z
nphoton.2012.109	16.8	27.37	2012-05-20T00:00:00Z
nphoton.2012.241	18.6	26.79	2012-10-01T00:00:00Z
nphoton.2012.92	11.1	32.8	2012-05-02T00:00:00Z
nphoton.2012.94	13.5	39.18	2012-05-02T00:00:00Z
nphoton.2012.96	10.0	35.12	2012-05-02T00:00:00Z
nphoton.2012.98	13.5	39.18	2012-05-02T00:00:00Z
nphoton.2012.79	20.9	23.38	2012-05-02T00:00:00Z
nphoton.2012.93	21.4	78.66	2012-05-02T00:00:00Z
nphoton.2012.95	13.3	36.96	2012-05-02T00:00:00Z
nphoton.2012.99	10.9	36.96	2012-05-02T00:00:00Z
nphoton.2012.100	13.5	39.18	2012-05-02T00:00:00Z
mi2012103	17.3	28.23	2012-11-07T00:00:00Z
mi201299	17.3	28.34	2012-11-07T00:00:00Z
mi2012104	15.9	26.72	2012-11-07T00:00:00Z
nphoton.2012.155	19.3	20.31	2012-06-28T00:00:00Z
ngeo1669	17.3	32.05	2012-12-16T00:00:00Z
ngeo1705	11.8	17.55	2012-12-21T00:00:00Z
ngeo1704	15.5	18.45	2012-12-21T00:00:00Z
ngeo1642	20.5	34.33	2012-11-25T00:00:00Z
ngeo1677	17.0	31.13	2012-12-21T00:00:00Z
nphoton.2012.277	16.7	31.76	2012-11-18T00:00:00Z
ngeo1671	16.1	28.98	2012-12-23T00:00:00Z
ngeo1697	17.0	28.54	2012-12-21T00:00:00Z
nphoton.2012.263	18.2	30.55	2012-11-11T00:00:00Z
ngeo1679	17.9	27.88	2012-12-23T00:00:00Z
ngeo1700	21.4	41.36	2012-12-21T00:00:00Z
ngeo1699	18.2	33.31	2012-12-21T00:00:00Z
ngeo1702	31.2	56.0	2012-12-21T00:00:00Z
ngeo1701	19.0	46.35	2012-12-21T00:00:00Z
ngeo1657	17.4	27.43	2012-12-21T00:00:00Z
ngeo1667	18.8	32.0	2012-12-21T00:00:00Z
nphoton.2012.243	16.6	29.96	2012-10-14T00:00:00Z
ngeo1693	36.3	63.35	2012-12-21T00:00:00Z
ngeo1660	18.0	28.3	2012-12-16T00:00:00Z
ngeo1668	22.1	40.3	2012-12-16T00:00:00Z
ngeo1661	16.2	28.46	2012-12-16T00:00:00Z
ngeo1678	68.2	175.59	2012-12-21T00:00:00Z
nphoton.2012.236	16.0	27.24	2012-10-07T00:00:00Z
nphoton.2012.327	16.2	21.4	2012-11-23T00:00:00Z
nphoton.2012.233	16.7	28.35	2012-09-23T00:00:00Z
ngeo1652	15.4	24.46	2012-12-02T00:00:00Z
nphoton.2012.318	29.2	92.35	2012-11-30T00:00:00Z
nphoton.2012.322	26.9	78.83	2012-11-30T00:00:00Z
ngeo1691	16.9	24.24	2012-12-21T00:00:00Z
ngeo1689	68.2	175.59	2012-12-21T00:00:00Z
ngeo1690	68.2	175.59	2012-12-21T00:00:00Z
nrendo.2012.33	24.1	26.98	2012-03-13T00:00:00Z
nrneurol.2012.35	74.1	188.47	2012-03-06T00:00:00Z
nrendo.2012.144	22.9	38.97	2012-08-21T00:00:00Z
nrendo.2012.35	22.1	18.98	2012-03-13T00:00:00Z
nchembio.927	14.3	45.7	2012-03-16T00:00:00Z
nchembio.931	13.1	45.7	2012-03-16T00:00:00Z
nrrheum.2012.31	20.5	19.85	2012-03-20T00:00:00Z
nrendo.2012.37	18.4	21.35	2012-03-20T00:00:00Z
nrneurol.2012.178	20.1	30.74	2012-08-21T00:00:00Z
nrneph.2012.56	23.2	20.55	2012-03-13T00:00:00Z
nchembio.933	13.9	39.08	2012-03-16T00:00:00Z
nrneurol.2012.45	13.9	19.77	2012-03-20T00:00:00Z
nrneurol.2012.47	13.8	15.55	2012-03-20T00:00:00Z
nrneurol.2012.51	17.1	16.19	2012-03-20T00:00:00Z
nphys2263	31.2	73.4	2012-02-29T00:00:00Z
nchembio.780	17.2	29.04	2012-02-05T00:00:00Z
nphys2265	16.3	33.28	2012-02-29T00:00:00Z
nrneph.2012.212	22.5	24.83	2012-10-02T00:00:00Z
nrneph.2012.214	16.8	27.25	2012-10-02T00:00:00Z
nphys2386	18.5	24.95	2012-07-22T00:00:00Z
nphys2273	16.7	27.3	2012-03-18T00:00:00Z
nchembio.901	20.2	36.41	2012-03-18T00:00:00Z
nphys2248	17.1	30.26	2012-03-04T00:00:00Z
nchembio.915	21.0	38.03	2012-03-18T00:00:00Z
nchembio.912	19.9	36.53	2012-03-11T00:00:00Z
nrendo.2012.73	20.5	25.71	2012-05-08T00:00:00Z
nrneurol.2012.119	15.5	18.86	2012-05-07T00:00:00Z
nrneph.2012.217	16.3	29.04	2012-10-16T00:00:00Z
nrrheum.2012.142	16.6	25.62	2012-10-16T00:00:00Z
nrneurol.2012.192	16.0	20.88	2012-09-11T00:00:00Z
nrrheum.2012.152	20.8	36.97	2012-09-11T00:00:00Z
nrendo.2012.164	17.5	23.61	2012-09-11T00:00:00Z
nclimate1369	19.0	30.44	2012-01-15T00:00:00Z
nclimate1373	17.2	29.28	2012-01-22T00:00:00Z
nclimate1346	17.6	30.09	2012-01-10T00:00:00Z
nclimate1348	19.3	32.01	2012-01-10T00:00:00Z
nclimate1352	19.1	31.02	2012-01-15T00:00:00Z
nclimate1610	21.0	34.91	2012-06-17T00:00:00Z
srep00253	17.5	26.38	2012-02-09T00:00:00Z
srep00754	20.5	36.06	2012-10-18T00:00:00Z
srep00745	17.6	26.09	2012-10-18T00:00:00Z
srep00749	22.2	38.56	2012-10-19T00:00:00Z
srep00753	18.3	26.32	2012-10-18T00:00:00Z
srep00428	29.2	50.11	2012-05-29T00:00:00Z
srep00432	16.7	27.36	2012-05-30T00:00:00Z
srep00438	18.3	27.66	2012-06-01T00:00:00Z
srep00417	18.1	27.95	2012-05-23T00:00:00Z
srep00421	16.8	28.35	2012-05-24T00:00:00Z
srep00419	17.2	23.83	2012-05-23T00:00:00Z
srep00423	17.1	29.91	2012-05-25T00:00:00Z
srep00427	16.6	26.14	2012-05-29T00:00:00Z
srep00435	15.8	23.89	2012-05-31T00:00:00Z
srep00412	20.7	32.53	2012-05-21T00:00:00Z
srep00416	19.7	28.07	2012-05-25T00:00:00Z
srep00418	17.1	28.86	2012-05-23T00:00:00Z
srep00422	18.4	30.55	2012-05-25T00:00:00Z
srep00424	17.1	26.85	2012-05-28T00:00:00Z
srep00426	17.1	29.5	2012-05-28T00:00:00Z
nclimate1601	27.3	42.05	2012-07-15T00:00:00Z
nutd201230	17.3	26.32	2012-12-03T00:00:00Z
tp2012125	18.4	27.54	2012-12-04T00:00:00Z
tp2012120	17.4	27.77	2012-12-04T00:00:00Z
nclimate1557	74.1	185.86	2012-05-25T00:00:00Z
nrneph.2012.70	17.1	18.85	2012-04-17T00:00:00Z
nrneph.2012.68	16.9	20.59	2012-04-17T00:00:00Z
nchembio.945	15.5	44.25	2012-04-17T00:00:00Z
nrneurol.2012.61	17.2	15.84	2012-04-17T00:00:00Z
nchembio.951	8.0	31.37	2012-04-17T00:00:00Z
nrneurol.2012.63	16.6	18.74	2012-04-17T00:00:00Z
nchembio.949	11.1	29.32	2012-04-17T00:00:00Z
nrneph.2012.168	20.1	20.14	2012-09-04T00:00:00Z
nchembio.955	21.9	28.54	2012-04-17T00:00:00Z
nrendo.2012.65	19.2	23.72	2012-04-24T00:00:00Z
nrrheum.2012.61	22.2	18.52	2012-05-01T00:00:00Z
nrrheum.2012.166	17.7	27.13	2012-10-09T00:00:00Z
nrendo.2012.67	10.0	12.98	2012-04-24T00:00:00Z
nrendo.2012.11	20.1	20.13	2012-01-31T00:00:00Z
nphys2407	14.7	26.83	2012-08-05T00:00:00Z
nphys2287	18.9	32.7	2012-04-15T00:00:00Z
nphys2286	19.7	36.23	2012-04-15T00:00:00Z
nrneurol.2012.105	74.1	189.74	2012-06-12T00:00:00Z
nrneph.2012.218	14.5	23.89	2012-09-25T00:00:00Z
nphys2323	15.9	15.5	2012-05-02T00:00:00Z
nrendo.2012.93	20.9	20.9	2012-06-05T00:00:00Z
nrneurol.2012.202	16.3	14.39	2012-09-25T00:00:00Z
nrendo.2012.99	17.3	18.74	2012-06-12T00:00:00Z
nrendo.2012.179	23.3	39.15	2012-09-25T00:00:00Z
nrneurol.2012.104	74.1	189.74	2012-06-12T00:00:00Z
nrneph.2012.121	71.7	187.19	2012-06-12T00:00:00Z
nrneph.2012.99	23.6	18.12	2012-06-05T00:00:00Z
nrneph.2012.119	71.7	187.19	2012-06-12T00:00:00Z
nrendo.2012.94	22.1	28.48	2012-06-05T00:00:00Z
nrneph.2012.241	16.8	24.65	2012-10-23T00:00:00Z
nrrheum.2012.158	17.1	25.92	2012-09-25T00:00:00Z
nrneph.2012.53	23.2	19.62	2012-04-10T00:00:00Z
srep00547	16.5	27.07	2012-07-31T00:00:00Z
srep00553	13.4	20.47	2012-08-02T00:00:00Z
srep00528	17.6	26.96	2012-07-24T00:00:00Z
nclimate1497	19.2	30.51	2012-04-29T00:00:00Z
nclimate1643	18.5	14.86	2012-08-28T00:00:00Z
nclimate1499	17.5	30.2	2012-04-29T00:00:00Z
nclimate1667	21.8	30.48	2012-08-28T00:00:00Z
nclimate1671	49.4	114.13	2012-08-28T00:00:00Z
nclimate1646	21.1	20.2	2012-08-28T00:00:00Z
nclimate1505	15.9	25.51	2012-04-29T00:00:00Z
nclimate1491	18.1	27.49	2012-04-22T00:00:00Z
nclimate1489	19.0	30.09	2012-04-15T00:00:00Z
srep00965	14.1	24.91	2012-12-05T00:00:00Z
nclimate1639	16.9	23.78	2012-07-27T00:00:00Z
nclimate1657	16.9	18.74	2012-07-27T00:00:00Z
nclimate1640	15.2	16.31	2012-07-27T00:00:00Z
nclimate1638	12.9	16.01	2012-07-27T00:00:00Z
nclimate1371	17.8	30.44	2012-01-22T00:00:00Z
srep00511	15.7	28.23	2012-07-16T00:00:00Z
srep00519	16.0	27.59	2012-07-18T00:00:00Z
srep00523	16.7	28.45	2012-07-23T00:00:00Z
srep00525	17.9	27.88	2012-07-23T00:00:00Z
srep00520	15.7	28.4	2012-07-19T00:00:00Z
srep00518	16.9	25.16	2012-07-18T00:00:00Z
srep00522	15.0	20.24	2012-07-20T00:00:00Z
srep00524	15.3	19.72	2012-07-23T00:00:00Z
nclimate1486	19.4	31.6	2012-04-08T00:00:00Z
